Loss_Entrenamiento,x2
0.0040480182108547005,0.0
0.003965225414177732,0.0
0.0038791739227156986,0.0
0.003771025990005782,0.0
0.0036636231865892115,0.0
0.003554588533864516,0.0
0.0034430685144591086,0.0
0.00334658212712726,0.0
0.003250855621274316,0.0
0.0031380284591123503,0.0
0.003021329707325952,0.0
0.0029251989015314206,0.0
0.0028305985566014786,0.0
0.002720591951923181,0.0
0.0026262256419724273,0.0
0.0025470154059711475,0.0
0.002474532809297095,0.0
0.0024197820811760005,0.0
0.002378879152690608,0.0
0.00233158081054056,0.0
0.002291356187057817,0.0
0.002258146320193924,0.0
0.002218741593198337,0.0
0.002181820460723415,0.0
0.00215039068496637,0.0
0.002121663226257905,0.0
0.0020825680368366617,0.0
0.0020482384665794088,0.0
0.0020161047517944417,0.0
0.001988104622742871,0.0
0.0019504006973975637,0.0
0.0019393253412806218,0.0
0.0018759327429588976,0.0
0.0018537370983813294,0.0
0.0018735012461203579,0.0
0.0018278791158227844,0.0
0.0018011002486306802,0.0
0.0017651826846911166,0.0
0.0017808317504343064,0.0
0.0017005607175361495,0.0
0.0016826484047463835,0.0
0.0016710592592281432,0.0
0.0016185749957522639,0.0
0.00162472624010442,0.0
0.0015838274142044534,0.0
0.0015594726598560876,0.0
0.0015328505606330123,0.0
0.0015420819568707342,0.0
0.0014963318580948543,0.0
0.0014755431837474384,0.0
0.0014687212838778957,0.0
0.0014343417991331455,0.0
0.0014071221623304794,0.0
0.0014033387317161704,0.0
0.0013918009617193182,0.0
0.0013612667994407123,0.0
0.0013514319269241593,0.0
0.0013265658602276892,0.0
0.0013102517194028519,0.0
0.0012939408941919765,0.0
0.0012760298055260891,0.0
0.001254227202181005,0.0
0.0012433719103943598,0.0
0.0012160205884162848,0.0
0.001215406229111592,0.0
0.0011953782808141026,0.0
0.0011885561730229845,0.0
0.001165511663614301,0.0
0.0011576176116969705,0.0
0.001143285456890873,0.0
0.0011285092040174008,0.0
0.0011294616910605731,0.0
0.0011133858354449382,0.0
0.0010997406057680985,0.0
0.0010770681116619347,0.0
0.001057293370016344,0.0
0.001074308071429127,0.0
0.0010450470492506542,0.0
0.0010296402185946516,0.0
0.001021352744338675,0.0
0.0010201268173483907,0.0
0.0009932990557168003,0.0
0.00098014002349761,0.0
0.0009799263692548677,0.0
0.0009617123477559484,0.0
0.0009394705635339091,0.0
0.000954605818366975,0.0
0.0009127272515154946,0.0
0.0009417664860272171,0.0
0.0009312846390599364,0.0
0.0009252185335455988,0.0
0.0008853592112650235,0.0
0.0008789462014019183,0.0
0.0008640801453092931,0.0
0.0008632861728308369,0.0
0.0008709505487096137,0.0
0.0008609141021130709,0.0
0.0008515305586447265,0.0
0.0008452345165270888,0.0
0.0008307338441852572,0.0
0.0008196373301366125,0.0
0.0008408274862399648,0.0
0.0008377558691610731,0.0
0.0008230944088855117,0.0
0.0008146366909595503,0.0
0.000823656473654653,0.0
0.0008083367113551316,0.0
0.0008016676570875591,0.0
0.0007937687625509034,0.0
0.0007908582273512107,0.0
0.0007939119222936478,0.0
0.0007756785081095541,0.0
0.0007840193380588496,0.0
0.0007784252856668201,0.0
0.0007715078807865627,0.0
0.0007577671748108212,0.0
0.0007529720085883837,0.0
0.0007479881571206706,0.0
0.0007457337556846304,0.0
0.0007507326949035923,0.0
0.0007451294857558257,0.0
0.0007330616201980454,0.0
0.0007323006868339356,0.0
0.0007320831534419911,0.0
0.0007247267749560679,0.0
0.0007257976068574758,0.0
0.0007165149285795273,0.0
0.0007136453154501335,0.0
0.000709015087177948,0.0
0.0007108045905881346,0.0
0.0007014997871642356,0.0
0.0007021834524957805,0.0
0.0006996202914588472,0.0
0.0006912726789701588,0.0
0.0006987971418423347,0.0
0.0006902402310010537,0.0
0.0006820047601898519,0.0
0.0006871956607095948,0.0
0.0006799503170442253,0.0
0.0006749051303872099,0.0
0.0006787120350225379,0.0
0.0006720036133844255,0.0
0.000674915568850515,0.0
0.0006679534540383614,0.0
0.0006671307630235458,0.0
0.00066521900431759,0.0
0.0006648420456086366,0.0
0.0006559518800593434,0.0
0.0006576895513312971,0.0
0.0006522068922298853,0.0
0.0006509585039925861,0.0
0.0006507843870001455,0.0
0.0006444340107825174,0.0
0.0006471403111473271,0.0
0.0006486103678084432,0.0
0.0006513090862704959,0.0
0.0006357192422828928,0.0
0.0006395420641784452,0.0
0.0006399431457726653,0.0
0.000639783960107371,0.0
0.0006400261952236243,0.0
0.0006370716907495229,0.0
0.0006334832036616334,0.0
0.0006345609426823796,0.0
0.000633779381720409,0.0
0.0006270681117946256,0.0
0.0006231055069239524,0.0
0.0006258158029443331,0.0
0.0006222110734741548,0.0
0.00062037424019974,0.0
0.000620389746090551,0.0
0.0006188084009534143,0.0
0.0006208551024088066,0.0
0.0006153175365941098,0.0
0.000617591869404383,0.0
0.0006132953519072196,0.0
0.0006160229242040448,0.0
0.0006145786053619159,0.0
0.0006129924324220291,0.0
0.0006134068471439317,0.0
0.000608390577897918,0.0
0.0006104986513793771,0.0
0.0006064970025006597,0.0
0.000608054590989035,0.0
0.000605759496329633,0.0
0.0006024880881141828,0.0
0.0006060085378951118,0.0
0.0006029038140471292,0.0
0.0006039886750466992,0.0
0.0006009355116526447,0.0
0.0005962430109192499,0.0
0.0006035169794964546,0.0
0.0005970805374490519,0.0
0.0005976066059273824,0.0
0.0006002320019341555,0.0
0.0005928679256735794,0.0
0.0005986087858600094,0.0
0.0005937619003909261,0.0
0.0005933328301452399,0.0
0.000590287989758236,0.0
0.0005904092549476031,0.0
0.0005789976048096734,0.0
0.000587000747833331,0.0
0.0005745490670803951,0.0
0.0005884740555112623,0.0
0.0005855170052423703,0.0
0.000577027877979787,0.0
0.0005746564289884473,0.0
0.0005779642715562867,0.0
0.0005812358386658113,0.0
0.0005757583009742055,0.0
0.0005696416892662702,0.0
0.0005728134304627514,0.0
0.0005691906815209588,0.0
0.0005716872379902097,0.0
0.0005712221955194468,0.0
0.0005741222107077501,0.0
0.0005703801828995745,0.0
0.0005703745376259055,0.0
0.0005673141655063479,0.0
0.0005728718476782521,0.0
0.0005684754413721956,0.0
0.0005676078484472857,0.0
0.0005670164721424621,0.0
0.0005679241728457341,0.0
0.0005648269446801182,0.0
0.0005661503274019394,0.0
0.0005660154367090233,0.0
0.0005684572839157595,0.0
0.0005633941955500448,0.0
0.0005673401211514059,0.0
0.0005670779276171059,0.0
0.0005684013138825849,0.0
0.0005609653982632855,0.0
0.0005605499604056805,0.0
0.0005649412174958859,0.0
0.0005685557323708644,0.0
0.0005624249703155951,0.0
0.0005610774990979397,0.0
0.0005606698781177631,0.0
0.0005585743719524504,0.0
0.0005620520979870261,0.0
0.0005626210114519653,0.0
0.0005557815297044037,0.0
0.0005603841753292423,0.0
0.000558361331791461,0.0
0.0005584724279423019,0.0
0.0005589544326547676,0.0
0.0005555306838051618,0.0
0.0005574820649649672,0.0
0.0005569943150776385,0.0
0.0005579910318016785,0.0
0.0005550490992178074,0.0
0.000555940560482806,0.0
0.0005540294251055504,0.0
0.0005598229925589584,0.0
0.000555421025182657,0.0
0.0005581943659716766,0.0
0.0005544274177092692,0.0
0.0005573725369613245,0.0
0.0005542018329214348,0.0
0.0005558706532713877,0.0
0.0005556864949065599,0.0
0.0005552585122080414,0.0
0.0005504416000517138,0.0
0.0005501810163701268,0.0
0.0005514419936585868,0.0
0.0005491131613967389,0.0
0.0005561149131730695,0.0
0.0005584596928842916,0.0
0.0005545898408514992,0.0
0.000549643195805503,0.0
0.0005491338643826962,0.0
0.0005497295510291634,0.0
0.0005524316542680496,0.0
0.000554079624162244,0.0
0.0005514380384703053,0.0
0.0005474114245598555,0.0
0.0005525547442256923,0.0
0.0005533174360397803,0.0
0.0005518690726477539,0.0
0.0005450292722075645,0.0
0.0005418694640533153,0.0
0.0005476127359680089,0.0
0.0005493881657095684,0.0
0.0005463763301486261,0.0
0.0005471142183857266,0.0
0.0005485101280653034,0.0
0.0005451165112091557,0.0
0.0005478265511251354,0.0
0.0005464707656262426,0.0
0.0005456875941822411,0.0
0.0005419846096157683,0.0
0.0005458973031584559,0.0
0.0005467064627329024,0.0
0.0005431142831904268,0.0
0.0005461385787290287,0.0
0.0005488182058204009,0.0
0.0005397190192172917,0.0
0.0005459787605573995,0.0
0.0005358726067631086,0.0
0.0005426035790770748,0.0
0.0005365701789866402,0.0
0.0005446407618835218,0.0
0.000539194935930232,0.0
0.0005476404833500916,0.0
0.000537079299978872,0.0
0.0005351615472160401,0.0
0.0005358738615264781,0.0
0.000534585743312659,0.0
0.0005310742671495352,0.0
0.0005318114787980901,0.0
0.0005342574892912218,0.0
0.0005327747838452888,0.0
0.0005311066336602269,0.0
0.0005333715571646078,0.0
0.0005326883247688416,0.0
0.0005331358871867483,0.0
0.0005323801340965912,0.0
0.0005281197393375184,0.0
0.0005272262496003496,0.0
0.0005346670900429693,0.0
0.0005336426567704309,0.0
0.0005398567005282104,0.0
0.0005339186806807386,0.0
0.0005389460556716773,0.0
0.0005368580091295931,0.0
0.0005431311128047303,0.0
0.0005316293033388145,0.0
0.0005334160838927425,0.0
0.0005305222085196836,0.0
0.0005321591877865591,0.0
0.0005317426459127988,0.0
0.0005301041124217404,0.0
0.000529456807203338,0.0
0.0005380385615003299,0.0
0.0005291875315577223,0.0
0.0005341619260519478,0.0
0.0005350023902860693,0.0
0.0005366663372438748,0.0
0.0005279821139491691,0.0
0.0005247640296893751,0.0
0.0005332931088109124,0.0
0.0005314912795191992,0.0
0.0005285798077680339,0.0
0.0005273006291861342,0.0
0.0005271907269383786,0.0
0.0005281604522091283,0.0
0.0005294534565377804,0.0
0.0005282590897595085,0.0
0.000530526553722365,0.0
0.0005347414618689307,0.0
0.0005366351284734746,0.0
0.0005394867607999652,0.0
0.0005309973669907715,0.0
0.0005311175077334591,0.0
0.0005451065278972008,0.0
0.0005350872319921221,0.0
0.000533665522223944,0.0
0.0005531659903332254,0.0
0.000542198494141841,0.0
0.0005459703509713437,0.0
0.0005451451731504206,0.0
0.0005471813347991384,0.0
0.0005481301796375158,0.0
0.0005424942550622406,0.0
0.000555064373284368,0.0
0.0005716276939320201,0.0
0.0005685060376867493,0.0
0.0005734533312046796,0.0
0.0005963819646747495,0.0
0.0005777989229498807,0.0
0.0005672566481657756,0.0
0.000571906157858134,0.0
0.0005865711326849772,0.0
0.0005788563375103597,0.0
0.0005751493274164025,0.0
0.000570067983791388,0.0
0.0005751234795853897,0.0
0.0005738651719145373,0.0
0.0005649348454084878,0.0
0.0005487792674071577,0.0
0.0005324766206709641,0.0
0.0005214537275901163,0.0
0.0005013789355876249,0.0
0.0005080298131434015,0.0
0.0004997470609714297,0.0
0.0005001986693921546,0.0
0.000484210756644636,0.0
0.0004895319519773831,0.0
0.00048724880036644854,0.0
0.0004891591111682112,0.0
0.00048069674748617367,0.0
0.0004856112428075966,0.0
0.00047762283480986173,0.0
0.00048137013434859275,0.0
0.00047297497283996725,0.0
0.00047445272296317727,0.0
0.00047098576529696853,0.0
0.0004673592703328427,0.0
0.00045929029328830104,0.0
0.0004619162245233891,0.0
0.000455963450517099,0.0
0.0004630898697613429,0.0
0.0004538556109079079,0.0
0.0004593734826190192,0.0
0.00045312982434846295,0.0
0.00045478390067869395,0.0
0.0004483878786075723,0.0
0.00045463922261728475,0.0
0.00044691815576117504,0.0
0.0004432095652346662,0.0
0.0004457154969933246,0.0
0.0004441400033260848,0.0
0.0004413159370619856,0.0
0.00044699756435421823,0.0
0.00043947336258359673,0.0
0.00044033708131135176,0.0
0.000440871613994061,0.0
0.00043178716398471843,0.0
0.00043564562644731754,0.0
0.0004324108079644183,0.0
0.0004290064724278961,0.0
0.00043349525877121956,0.0
0.00043739561357488316,0.0
0.00044830168779757987,0.0
0.00045770236215116625,0.0
0.0004847023143157349,0.0
0.000508649050746365,0.0
0.0005605534053231298,0.0
0.0006066279469299898,0.0
0.0006891665419235031,0.0
0.0007927875242707495,0.0
0.0008271895047742197,0.0
0.0008845366740268246,0.0
0.0008351443932237892,0.0
0.0007703291006093377,0.0
0.000592790311597089,0.0
0.000531864723361045,0.0
0.0004525017561662511,0.0
0.00041970872183365505,0.0
0.0004124695259571082,0.0
0.000406325521489252,0.0
0.00039532149976898294,0.0
0.00039994191503542277,0.0
0.0003970243979992704,0.0
0.0003930480720596974,0.0
0.00039756119904262494,0.0
0.00039149447921876037,0.0
0.0003894873083016532,0.0
0.0003863874681789553,0.0
0.00038775828822376136,0.0
0.00038142950776962005,0.0
0.0003812640572608844,0.0
0.00038093625825894636,0.0
0.0003761575324066722,0.0
0.0003668829081033091,0.0
0.00036686511775908733,0.0
0.00037065790663266194,0.0
0.0003637466456800892,0.0
0.0003601309243976923,0.0
0.00036043162891470014,0.0
0.0003536314846400777,0.0
0.0003546103419372914,0.0
0.0003467430088754463,0.0
0.00035216207629577807,0.0
0.00034690899897007424,0.0
0.00034334652883802493,0.0
0.0003427349155171994,0.0
0.00034035653304582123,0.0
0.0003399923980894027,0.0
0.00033068946814689983,0.0
0.0003295280566742671,0.0
0.00033007531075116274,0.0
0.00032873564104649413,0.0
0.000318322892584989,0.0
0.0003409699733118998,0.0
0.00032456027845858176,0.0
0.0003462893321433952,0.0
0.0003466437135318039,0.0
0.00039133709140328285,0.0
0.0004244809316546069,0.0
0.0004892312490080872,0.0
0.0005916931433396658,0.0
0.0006762283793634675,0.0
0.0008162963753266223,0.0
0.0008022301155437703,0.0
0.0008925297721148626,0.0
0.0006163406321467527,0.0
0.0005195843304301179,0.0
0.00038411021373771015,0.0
0.0003511588310380854,0.0
0.00030865608537532745,0.0
0.00029336425367887387,0.0
0.0002943978006550691,0.0
0.00028732307119304004,0.0
0.00028779115715931515,0.0
0.0002866833563032995,0.0
0.0002849625397390756,0.0
0.00027806389979899074,0.0
0.00027387297744818845,0.0
0.0002689471325452382,0.0
0.0002654629537184447,0.0
0.00026469481948053784,0.0
0.0002649333792793638,0.0
0.00026103585244679497,0.0
0.00026211962902258966,0.0
0.00025841931605915153,0.0
0.00025218657340863714,0.0
0.00025472532805145343,0.0
0.00024602589214478446,0.0
0.0002436803215413131,0.0
0.00024246617277805005,0.0
0.00023569600583985784,0.0
0.0002387769994474969,0.0
0.00023405498303844682,0.0
0.0002305550389228665,0.0
0.00022822778156072378,0.0
0.00023278139164425296,0.0
0.0002308284158003766,0.0
0.00022322243452733463,0.0
0.00022559482824234615,0.0
0.00022001756129824145,0.0
0.0002173998846463142,0.0
0.00023164395928349283,0.0
0.00021462991247581163,0.0
0.00022517886392198097,0.0
0.0002219608284710568,0.0
0.0002535274671338769,0.0
0.00025929283399880605,0.0
0.0003191861709791009,0.0
0.0003553873252453808,0.0
0.00047377727018058254,0.0
0.000599419880200372,0.0
0.0007120487665900975,0.0
0.0009096522664741537,0.0
0.0007945225558220867,0.0
0.0007965786685621281,0.0
0.0004687427962423141,0.0
0.0003531576510789494,0.0
0.00024487185330668076,0.0
0.00021222590023313475,0.0
0.00020399592344776853,0.0
0.00019497060327144716,0.0
0.00019434315485069748,0.0
0.00019145963633702612,0.0
0.00019134382985182302,0.0
0.00018428436659047228,0.0
0.00018435877228870242,0.0
0.00018197712114054404,0.0
0.00018305306731614994,0.0
0.00017603731254173794,0.0
0.00017788024098559376,0.0
0.00017343311707586053,0.0
0.0001733075739910698,0.0
0.00017137690783941345,0.0
0.00017029391581571956,0.0
0.00016819938022071508,0.0
0.00016549230533795665,0.0
0.00016429734577890612,0.0
0.00016032454551771414,0.0
0.00015885667551724587,0.0
0.00015974601072460512,0.0
0.00016061623964370045,0.0
0.00015295337141639143,0.0
0.0001506619457196221,0.0
0.000151964838110704,0.0
0.0001538177580719946,0.0
0.00014697438442626547,0.0
0.00014493283274450038,0.0
0.0001445705938867673,0.0
0.00015245895387795176,0.0
0.00014758020678920785,0.0
0.00015884942497255836,0.0
0.00015571299122848123,0.0
0.0001764564814095976,0.0
0.0001885124494737906,0.0
0.0002485642956343505,0.0
0.0002860390048835842,0.0
0.00040679875141952696,0.0
0.0004940246039719131,0.0
0.0006348392220109536,0.0
0.0007604764856221113,0.0
0.0006113272102030372,0.0
0.0006210941395921958,0.0
0.0003936264377675987,0.0
0.0003337145863226236,0.0
0.00021612606052891144,0.0
0.00017308677183991864,0.0
0.0001564024824847449,0.0
0.0001398233723410727,0.0
0.00014155554777473206,0.0
0.0001315615886976789,0.0
0.00013439688915170501,0.0
0.00012779072355358542,0.0
0.00012117892850520039,0.0
0.00012205239734781473,0.0
0.00012512472827599114,0.0
0.00012377400392641935,0.0
0.00011646901912365286,0.0
0.00011435525237463707,0.0
0.00011339846387538457,0.0
0.00011676823432868412,0.0
0.00011722078876658213,0.0
0.00011645571600722307,0.0
0.00010680198170037409,0.0
0.00010716730334584905,0.0
0.00010999693316214668,0.0
0.00010892992729932718,0.0
0.00010207526881573215,0.0
0.00010948553399568167,0.0
9.99391387858857e-5,0.0
0.00010409697527547381,0.0
9.766804792881081e-5,0.0
9.756481024637314e-5,0.0
9.679021493980144e-5,0.0
9.817551142727516e-5,0.0
9.359325252650155e-5,0.0
0.00010675993929675896,0.0
9.497836887984544e-5,0.0
0.00010586640931782821,0.0
0.00010242604681091431,0.0
0.00012064321323044508,0.0
0.00012163806046262962,0.0
0.00018696916137807629,0.0
0.00020804443929042522,0.0
0.0003049193830196143,0.0
0.00037367059927837773,0.0
0.0005291318243994634,0.0
0.0006518702444108434,0.0
0.0006365368786712046,0.0
0.0007254926586410629,0.0
0.00042293549633246107,0.0
0.00035797136645808984,0.0
0.00017152497280710743,0.0
0.00013373163340773988,0.0
0.00010837136595287076,0.0
9.238131528292045e-5,0.0
9.018712303580024e-5,0.0
8.716232949972064e-5,0.0
8.829804669542503e-5,0.0
8.532968580293187e-5,0.0
8.538478967319166e-5,0.0
8.088976667905586e-5,0.0
8.075230555886998e-5,0.0
8.177291690402394e-5,0.0
8.252562155602556e-5,0.0
7.87297935685841e-5,0.0
7.833296913911113e-5,0.0
7.537028471374004e-5,0.0
7.503005473247118e-5,0.0
7.582617482298503e-5,0.0
7.501434554627529e-5,0.0
7.322195445817502e-5,0.0
7.223187830163833e-5,0.0
7.343203559924214e-5,0.0
7.178082142896683e-5,0.0
7.173011558564315e-5,0.0
7.121769887758903e-5,0.0
7.001628044134071e-5,0.0
6.955299175000887e-5,0.0
6.869789098062688e-5,0.0
6.727686544918573e-5,0.0
6.615444888318571e-5,0.0
6.616049376011587e-5,0.0
6.39699408483821e-5,0.0
6.45181012932432e-5,0.0
6.231243872421066e-5,0.0
6.430262421309054e-5,0.0
6.14003222919449e-5,0.0
6.060454358517148e-5,0.0
6.0656803166391674e-5,0.0
6.114143610712412e-5,0.0
5.9019705171308084e-5,0.0
6.0764368495270975e-5,0.0
5.89408332042591e-5,0.0
6.079214694837736e-5,0.0
5.975410741549381e-5,0.0
6.136920027299601e-5,0.0
6.721838344845343e-5,0.0
8.575269118789989e-5,0.0
0.00010184363044918756,0.0
0.00013407312526221162,0.0
0.00017753120627603204,0.0
0.00028344184487786895,0.0
0.0004588968814135114,0.0
0.000608129577617741,0.0
0.0009375230566562973,0.0
0.0008388865317457559,0.0
0.0010670949176541972,0.0
0.0003764643609281818,0.0
0.0002863524158437402,0.0
0.00011658369863738123,0.0
7.159095598161132e-5,0.0
6.900703468699077e-5,0.0
6.0090279958037806e-5,0.0
6.579567733966178e-5,0.0
6.152074473771168e-5,0.0
6.289331533916722e-5,0.0
5.854647127632652e-5,0.0
5.693116901035118e-5,0.0
5.7489752874969234e-5,0.0
5.6846317449175166e-5,0.0
5.7261039408084814e-5,0.0
5.414157314982926e-5,0.0
5.1153506045771594e-5,0.0
5.095862715829553e-5,0.0
4.9502604818562076e-5,0.0
4.974805791590388e-5,0.0
4.96246351957378e-5,0.0
4.751343566082344e-5,0.0
4.9076902335310796e-5,0.0
5.248479392758786e-5,0.0
4.465261457374825e-5,0.0
4.447641055742057e-5,0.0
4.461490239011526e-5,0.0
4.54717081963584e-5,0.0
4.362809064912254e-5,0.0
4.245145531081846e-5,0.0
4.28010726146406e-5,0.0
4.508745116105217e-5,0.0
4.226893363931618e-5,0.0
4.0904736849169476e-5,0.0
4.1658760894219065e-5,0.0
4.1718604036599563e-5,0.0
3.950790498177651e-5,0.0
4.082261170659632e-5,0.0
4.059891397087999e-5,0.0
4.608921278311654e-5,0.0
4.0469869743027546e-5,0.0
4.38753274331616e-5,0.0
3.9836125084846685e-5,0.0
4.179064999063881e-5,0.0
4.050828516695007e-5,0.0
4.453077050178343e-5,0.0
4.6998516781993723e-5,0.0
5.51017496007526e-5,0.0
4.8034183457881415e-5,0.0
5.5524702932683346e-5,0.0
5.628031544547807e-5,0.0
7.09027429708658e-5,0.0
8.099029404157732e-5,0.0
9.623622430766186e-5,0.0
0.00011410196319158031,0.0
0.00014139236452897507,0.0
0.00019541251543653924,0.0
0.0002151264686882735,0.0
0.00027147527052503735,0.0
0.00028417924028165717,0.0
0.0003761367972113598,0.0
0.00032713950491861587,0.0
0.0003613322159950265,0.0
0.00026551083752311336,0.0
0.00028289217380995636,0.0
0.00018964334492615922,0.0
0.00013832844724118002,0.0
9.117450343027456e-5,0.0
8.24155784053815e-5,0.0
7.014363647618294e-5,0.0
5.875448198368681e-5,0.0
5.2806184465422255e-5,0.0
5.117921299940929e-5,0.0
5.343381440709656e-5,0.0
5.409760668364908e-5,0.0
4.508703815580561e-5,0.0
4.546648474206185e-5,0.0
4.7330232091332104e-5,0.0
4.0902799679389767e-5,0.0
4.520170410391476e-5,0.0
4.182179962237556e-5,0.0
4.28604674384101e-5,0.0
3.859769475704244e-5,0.0
4.000554430267356e-5,0.0
3.839997302343358e-5,0.0
4.323308788670209e-5,0.0
3.9112103445812017e-5,0.0
4.0320054503510646e-5,0.0
3.7420372783762895e-5,0.0
3.7208300147483026e-5,0.0
3.708751877060047e-5,0.0
3.805270734822005e-5,0.0
3.931038811327727e-5,0.0
3.766535980162468e-5,0.0
4.005168914836973e-5,0.0
3.8251259487655806e-5,0.0
3.853254703636027e-5,0.0
3.662562963217792e-5,0.0
3.59072932933216e-5,0.0
3.554465201876968e-5,0.0
3.528344115622626e-5,0.0
4.709216280020164e-5,0.0
4.473607320246208e-5,0.0
4.271687545012345e-5,0.0
4.070749917595151e-5,0.0
4.189202568164398e-5,0.0
3.6229493806980964e-5,0.0
4.064944638559451e-5,0.0
3.857539922942224e-5,0.0
4.176225701769872e-5,0.0
3.831889631867629e-5,0.0
3.654817558095291e-5,0.0
3.417253356660382e-5,0.0
3.2896946980198086e-5,0.0
3.2999397459722876e-5,0.0
3.25336770660744e-5,0.0
3.558069081849629e-5,0.0
3.9738937305540865e-5,0.0
4.944655021948201e-5,0.0
6.492375160802849e-5,0.0
9.040578751256533e-5,0.0
0.00012757033692423856,0.0
0.00013214805083323057,0.0
0.00012709259858670384,0.0
0.00011744900274386654,0.0
0.0001038529192671647,0.0
6.664443033434573e-5,0.0
5.017601421288341e-5,0.0
3.623955090791079e-5,0.0
4.435873798152807e-5,0.0
5.01106353671388e-5,0.0
9.558005322625271e-5,0.0
0.00012722866128942075,0.0
0.00016202233790197244,0.0
0.0002078058913061312,0.0
0.00020351893111246548,0.0
0.00023361811243849832,0.0
0.0001949674440013206,0.0
0.00019757278350498626,0.0
0.00018063077713730629,0.0
0.00021132820419425384,0.0
0.00019085997873564774,0.0
0.00018730030863421974,0.0
0.0001568912134520055,0.0
0.00017633874751118504,0.0
0.00015166421883106455,0.0
0.00017752979716625328,0.0
0.00012715686588734413,0.0
0.00012554864036672843,0.0
0.00011472263019634348,0.0
9.999341327334339e-5,0.0
7.812280174296251e-5,0.0
8.179012319105092e-5,0.0
7.320427087726606e-5,0.0
7.822563704113048e-5,0.0
6.484805860708948e-5,0.0
6.662639868413355e-5,0.0
6.848325323005611e-5,0.0
6.460615403836458e-5,0.0
5.6227727779961766e-5,0.0
5.774374843250559e-5,0.0
